term_id,term,baseline_cluster_id,method,evidence
term_a99ca240ee68502382af,Money supply and official reserves,cluster_44a8445e2d6e,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_49d40cb44423a906dd78,Money supply and official reserves - ENP-East countries,cluster_44a8445e2d6e,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_21aee966d228088bafd8,"monthly averages, experimental statistics",cluster_a09376bb4032,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_8b9cf20ca850b997c677,"Monthly earnings by economic control (enterprises with 10 employed persons or more) - NACE Rev. 1.1, C-O excluding L",cluster_9f754bbcabe2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_ad4bf0916f918dd2c845,"Monthly earnings by quantiles and contractual working time (enterprises with 10 employed persons or more) - NACE Rev. 1.1, C-O excluding L",cluster_9f754bbcabe2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_f5af640fcf655d6968bc,Monthly minimum wage as a proportion of average monthly earnings (%) - NACE Rev. 1.1,cluster_9f754bbcabe2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_a270f384d2ab4867c4ee,Monthly minimum wage as a proportion of average monthly earnings (%) - NACE Rev. 2 (from onwards),cluster_9f754bbcabe2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_4d1fbd4f5417bb9b6e5d,Mortality rate (under age 5) by sex,cluster_b9a3b7632ab8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_9abedff029c156a135ec,Mortality rate (under age 5) by sex - ENP-South countries,cluster_b9a3b7632ab8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_0ed887860624a22acc75,"Motor coaches, buses and trolley buses by type of motor energy",cluster_58c47e3d47ef,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_fe2135bdc95b7986a56e,"Motor coaches, buses and trolley buses, by type of vehicle",cluster_58c47e3d47ef,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_acd6e6ced063600a7bba,Motorcycles by engine size,cluster_58c47e3d47ef,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_6105be1facac7697ae4f,Multinational enterprise groups in EU-EFTA countries by controlling country,cluster_dddfcfe3c7b4,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_20b2aed05a7a584032f4,Multinational enterprise groups in EU-EFTA countries by controlling country - experimental statistics,cluster_dddfcfe3c7b4,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_f803c86477c835a23c6f,"Multinational enterprise groups in EU-EFTA countries by controlling country, size class and NACE Rev. 2 activity",cluster_dddfcfe3c7b4,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d4b808e8497b315fa2a3,"Multinational enterprise groups in EU-EFTA countries by controlling country, size class and NACE Rev. 2 activity - experimental statistics",cluster_dddfcfe3c7b4,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_306a0c22bc0bc6652591,Municipal waste generated,cluster_ad295f715ee2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d654c6d8ca0b5a3b5d3c,Municipal waste generated - ENP-South countries,cluster_ad295f715ee2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_4ea383ebeb10ee368767,Municipal waste per inhabitant,cluster_ad295f715ee2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_537acf0f3441c881cfd4,Municipal waste per inhabitant - ENP-South countries,cluster_ad295f715ee2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_4762668db0775cc15075,NACE Rev. 1.1,cluster_fc59ce925147,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_1156b82abe275de461e1,NACE Rev. 2 (from onwards),cluster_fc59ce925147,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_15ee2c7f97ab989b6a71,"NACE Rev. 2, B-S, quarterly data",cluster_fc59ce925147,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d5778d579a28397cff7d,"NACE Rev. 2, I, 55.1",cluster_fc59ce925147,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_30139ab365f7f90ee630,"NACE Rev.2, G",cluster_fc59ce925147,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_89fc796ecd786961d812,National civil servants in central public administration,cluster_171b8acc7717,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_8c5599186ab207fa39cc,National expenditure on environmental protection,cluster_08c3029890ca,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_f32b7749e3c9ff7974e4,National passenger road transport performance by type of vehicles registered in the,cluster_58c47e3d47ef,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_5b058a767b7f88761727,Natural gas import dependency by country of origin,cluster_c574624eef1e,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_5c1b41fc457db65739b7,"Navigable waterways, by horizontal dimensions of vessels and pushed convoys",cluster_15c8a09ae6f9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_5c1b156bf1e3cc20b804,"Net external debt - annual data, % of GDP",cluster_95df7df16168,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_cd3886f7e671857294d0,"Net external debt - quarterly data, % of GDP",cluster_95df7df16168,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_a262739a6b294b80602b,Net international investment position - annual data,cluster_95df7df16168,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_4b419433504b08218669,"Net international investment position - quarterly data, % of GDP",cluster_95df7df16168,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_5aa8c2375b016a280a45,Net international investment position excluding non-defaultable instruments - % of GDP,cluster_95df7df16168,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_782fd49825f46d4558ca,Net Lending/Borrowing (current and capital account),cluster_be31239b58e7,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_c0a11c11528f5fec2584,Net Lending/Borrowing (current and capital account) - annual data,cluster_be31239b58e7,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_98facaced2eafbc79c68,"Net occupancy rate of bed-places and bedrooms in hotels and similar accommodation (NACE Rev. 2, I, 55.1) (from onwards)",cluster_33e2ad4f485a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_42635b407ca45c01c7b4,"Net occupancy rate of bed-places and bedrooms in hotels and similar accommodations (NACE Rev. 2, I, 55.1)",cluster_33e2ad4f485a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d1fd158d13847bfc57be,"Net occupancy rate of bed-places and bedrooms in hotels and similar accommodations (NACE Rev. 2, I, 55.1) - monthly data",cluster_33e2ad4f485a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_895c550b60e4a6b50ad4,Net trade balance of energy products,cluster_c574624eef1e,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_06536802769bc978a649,Net trade balance of energy products - % of GDP,cluster_c574624eef1e,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_04a97e63ec66ba7065ad,New lorries by alternative motor energy and load capacity of +/- 1500 kg,cluster_b2b3f012d4f5,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_4d88e2d343fc5b51b03d,New mopeds and motorcycles by type of motor energy,cluster_58c47e3d47ef,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_968f2d19b9001569381a,"New motor coaches, buses and trolley buses , by type of vehicles",cluster_58c47e3d47ef,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_cbb06e13c9bcaae32a00,"New motor coaches, buses and trolley buses by type of motor energy",cluster_58c47e3d47ef,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_0687151d1873bdff580f,New motorcycles by engine size,cluster_58c47e3d47ef,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_784e28091a0de4980c77,"New passenger cars, motor coaches, buses and trolley buses by alternative motor energy",cluster_58c47e3d47ef,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_8adfe68f9eb1f2d12473,new registrations by categories,cluster_58c47e3d47ef,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_c615a7cc6d1745bb6e73,New road tractors by type of motor energy,cluster_58c47e3d47ef,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_ca9c1b77163d137a02cf,"New semi-trailers and their load capacity, by permissible maximum gross weight",cluster_b2b3f012d4f5,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_7c4c90872343a718d86c,New special purpose road vehicles,cluster_58c47e3d47ef,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_63b32dd7818a9e37b486,New trailers and their load capacity,cluster_b2b3f012d4f5,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_a9878a9b80bd7656331d,"New trailers and their load capacity, by permissible maximum gross weight",cluster_b2b3f012d4f5,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d26933b28b45a61d72b3,New trams,cluster_9d59465255c0,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_1e8ca72b60503f2aaf2a,Newly employed,cluster_0026a7097726,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_2cfead5f5654b2fd36df,Nights spent at tourism accommodation establishments,cluster_999025c3d872,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_367dc42ed79918494667,Nights spent at tourism accommodation establishments - ENP-South countries,cluster_999025c3d872,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_6857864f501d5647c7f2,Nights spent at tourist accommodation establishments by residents/non-residents,cluster_999025c3d872,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_7f966affa957848ed4b5,Nights spent at tourist accommodation establishments by residents/non-residents - monthly data,cluster_999025c3d872,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_29665ccdd0ab0e21210f,Nights spent by type of accommodation,cluster_999025c3d872,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_6dc3f00873f81ec41dea,Nitrogen dioxide concentrations in European capital cities,cluster_003727392e20,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_f3f2eaacf9a9f0568d70,"Nitrogen dioxide concentrations in European capital cities - monthly averages, experimental statistics",cluster_003727392e20,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_332d7b52f5bc6a047619,Nominal effective exchange rate - 42 trading partners,cluster_006f05b0ca49,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_e7b69f78862e7dca3c3c,Nominal effective exchange rate - euro area trading partners,cluster_006f05b0ca49,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_3fa3e3c07ff9cbd2baf9,Nominal labour productivity per person employed,cluster_4c9b1b408341,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_9dd5837c0cb6fabc0373,Nominal unit labour cost growth - ENP-East countries,cluster_4c9b1b408341,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_47d44b07264e47ab5c65,Non-autonomous pension funds,cluster_db861fb1a59f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_663aac073bdfb2ca70a5,Non-financial accounts for EU institutions,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_92b91f771b0db5678362,"Non-financial corporations debt, consolidated",cluster_fe8bf0004b8f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_5cb1785dd3f1be3b9d22,"Non-financial corporations debt, consolidated - % of GDP",cluster_fe8bf0004b8f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_4a3ed11b3dd16242d215,Non-household consumption volumes of electricity by consumption bands,cluster_32528f9d8077,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_0a5e4b3cdcecd942446d,Non-household consumption volumes of gas by consumption bands,cluster_32528f9d8077,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_9328b8a03717ee77f0aa,"Non-residents among all hospital discharges, %",cluster_c3d83118a687,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_065e96a331bc26c22337,"Non-residents among all hospital discharges, % - historical data",cluster_c3d83118a687,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_fb7679430630b768d444,north-west Pacific,cluster_aea832dd6925,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_967f9888bcecf74d719f,number and capacity of railways vehicles,cluster_58c47e3d47ef,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_82fabc023f2bc6fa3dcc,"number and index (=100), annual data",cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_591220979c84f31ca385,Number and length of district networks by type of network and efficiency of network,cluster_2e6bcbd2a80b,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_e5122b2bba66f017eaa9,number and load capacity of goods transport wagons,cluster_58c47e3d47ef,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_975f92a4a6ba860bd35f,Number of accidents at work by NACE Rev. 1.1 activity and employment status,cluster_a18b2ece4768,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_5e7f442bb96831423864,Number of accidents at work by NACE Rev. 1.1 activity and severity,cluster_a18b2ece4768,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_c2ba5eff28f146641fef,Number of accidents at work by NACE Rev. 1.1 activity and size of enterprise,cluster_a18b2ece4768,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_49864b902c2d4a50b42f,Number of accidents at work by part of body injured and severity,cluster_a18b2ece4768,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_5822fa1a0ca7e8a8464c,Number of accounts linked to CPA categories,cluster_8a0f9b0619c7,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_20848814f9575a06fb9f,number of aircraft movements,cluster_50c5fad23ebe,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_4dfcea5ae915f0fb62da,number of aircrafts,cluster_50c5fad23ebe,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_eecf9ac4d58c3a9c563f,Number of airports,cluster_50c5fad23ebe,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_085b4561105055b4ed99,Number of airports - ENP-South countries,cluster_e589a82e3795,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_86ae2761616c95bcb0cc,Number of bed places in hotels and similar accomodation,cluster_33e2ad4f485a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_b6b938ad863bb80bb19e,Number of bed places in hotels and similar accomodation - ENP-East countries,cluster_33e2ad4f485a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
