term_id,term,baseline_cluster_id,method,evidence
term_d1857e7c6b5ae0c9dbd7,"manufacturing, construction, by sex - per 1000 of population",cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_e157e5c7f05a0049cc46,Maritime goods transport performed in the Exclusive Economic Zone of the countries,cluster_b9a3b7632ab8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_cf4d38e388c2bc56090a,Maritime passenger transport performed in the Exclusive Economic Zone of the countries,cluster_b9a3b7632ab8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_eb0740949292b76319ec,Maritime transport infrastructure,cluster_b9a3b7632ab8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_c6b8e720436e1d8a19f2,Maritime transport infrastructure: ports,cluster_b9a3b7632ab8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_422013898bdc7aa0ad06,Maritime transport of freight by NUTS 2 region,cluster_95df7df16168,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_0ecae0b5473fbb8ae729,Maritime transport of passengers by NUTS 2 region,cluster_95df7df16168,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_aed2451655421970bc85,market prices,cluster_50fcb6e7a7e8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_5a62747e9b2bbc98b77e,Market production,cluster_33ddf438eacf,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_87397ba66bbc3b7bd381,Market production - annual,cluster_4ba888595f32,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_012b2e24a75dae7a8801,Market production - annual data,cluster_4ba888595f32,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_81cc282a753dba008375,Mean age of women at childbirth and,cluster_8cbdd0602d88,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_60112935e458f8130eed,Mean age of women at childbirth and at,cluster_8cbdd0602d88,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_078d046c57799f9a57b5,Mean age of women at childbirth and at birth of first child,cluster_8cbdd0602d88,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_724fd5a61646c07b9ee6,Mean consumption expenditure,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_6d74ce8b77ff2dfa763c,Mean consumption expenditure by,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_f6ae12fd7ee563d0416b,Mean consumption expenditure by number,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_c054e773edcb3bcaf89c,Mean consumption expenditure by number of,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_ee6c75b8c0d6bfb30084,Mean consumption expenditure by number of active,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_45b9a362994ac998a029,Mean consumption expenditure by number of active persons,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_842c3e4b0df4aff6d7de,Mean consumption expenditure of,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_79ff7ac0ec8710efabc9,Mean consumption expenditure of private,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_1c230901746c4ea7a1b9,Mean consumption expenditure of private households,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_404ed42b22ecaa62e068,Mean consumption expenditure of private households on,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_c5df7057b9f5ad1ff232,Mean consumption expenditure of private households on cultural,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_c14bca743ac5884f17e2,Mean consumption expenditure of private households on cultural goods and services by income quintile,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_43c0c83e112869827ec6,Mean consumption expenditure of private households on sporting,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_fcbaef808b290197842f,Mean consumption expenditure of private households on sporting goods and services by income quintile,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_7f9dd3c79ddf7d434e77,Mean consumption expenditure per,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_ed8a7c180e76bd51f2a2,Mean consumption expenditure per household,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d35f2a6e442c11e77aa3,Mean consumption expenditure per household and,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_2124329c6e6c3f95650a,Mean consumption expenditure per household and per,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_71b28405f480839c2c65,Mean consumption expenditure per household and per adult,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_20ca9ef9e116900d5e88,Mean consumption expenditure per household and per adult equivalent,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_da0eebfa00f372b7cb5b,Meat (total production,cluster_4c9b1b408341,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_e10167245fc767be14f4,Meat (total production),cluster_4c9b1b408341,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_aeaee419e62acf4048d5,Meat production,cluster_4c9b1b408341,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_0630f319a844bb1908fa,Meat production - ENP-East,cluster_4c9b1b408341,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_dda222aaf1cad0d16ff4,Meat production - ENP-East countries,cluster_4c9b1b408341,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_eceb28920ec410eed17e,Meat production - ENP-South,cluster_4c9b1b408341,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_08f3dd440b4f4e4ac60d,Meat production - ENP-South countries,cluster_4c9b1b408341,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_f7373141e70e62bc181d,Median age of residents by sex and country of birth,cluster_8cbdd0602d88,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_8b42b7afde2970f7db70,median income,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_f722d1f41d929e7de3ad,median income ratio,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_e67b27eeeaf083525032,median income ratio (60,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_219a21091f2da92a7e70,median income ratio (65,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_81ba75668fcb8e40f157,median income ratio (65+) - EU-SILC,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_76d2ad010c7d821be0b8,median income ratio (65+) - EU-SILC and,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d3b384d9c8278d692dd6,median income ratio (65+) - EU-SILC and ECHP,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_aa9c07b48f0e13f252ba,Median relative income,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_51577e5597ef08350211,Median relative income of,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_57fb20fa0ebb3311ba5f,Median relative income of elderly,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_2a9aadf1b728e35c5c59,Median relative income of elderly people (60,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_1847b10ff62e7ccf2fbb,Median relative income of elderly people (60+),cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_bf81c2d3d1cc5637ab87,Median relative income of elderly people (60+) - EU-SILC,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_074ac00adbe5f73a2af1,Median relative income of elderly people (60+) - EU-SILC survey,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_79f77bacad013d31639f,Median relative income of elderly people - EU-SILC,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_aae6ecbce1ea4c04530e,Median relative income of elderly people - EU-SILC survey,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_79f76789f1ae9176f229,Median saving rate by income,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_751662a2365b33aba273,Median saving rate by income quintile,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_b1a5f454e0da44a54017,Median saving rate by income quintile - experimental,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_6d3a4e9e00dfe2d6b031,Median saving rate by income quintile - experimental statistics,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_8a78d643d56e6217e407,mineral wastes per GDP,cluster_f5e40cb5cbdd,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_423b54a954bd0a90b304,mineral wastes per GDP unit,cluster_f5e40cb5cbdd,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_b61bf04e7a77cfdc39a0,"Modal split of air, sea and freight transport",cluster_b9a3b7632ab8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_c3cd9054646b135d0b4e,"Modal split of air, sea and passenger transport",cluster_b9a3b7632ab8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_c81d6ee622d33c0e63b4,Modal split of freight transport,cluster_b9a3b7632ab8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_527a9a5640b8adc5df70,month) by share of platform income,cluster_d80ae2c2c145,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_2a10f585b1b50ce77775,month) by share of platform income in,cluster_d80ae2c2c145,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_83cc6e75ae698d5a900c,month) by share of platform income in their,cluster_d80ae2c2c145,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_a49c26fe4b88ef6eb988,mortgages on purchase of main residence) by income,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_082bdc6b724360067c76,NACE Rev. 1.1 activity and employment,cluster_717245bdba31,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_7ebcdc4bb3ed39b23621,NACE Rev. 1.1 activity and employment status,cluster_717245bdba31,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_336270b69f2d18677f52,National expenditure,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_0d5fd67bb0a57cb103ff,National expenditure on,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_3daccebc097df6a6afc6,National expenditure on environmental,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_8c5599186ab207fa39cc,National expenditure on environmental protection,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d6640f5639722392140b,national income,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_43979a2fdc10528624fc,national income (GNI,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_3b8698a0ab9664191fb4,national income (GNI) per,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_aef08d6754e558929a90,national income (GNI) per capita,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_f32b7749e3c9ff7974e4,National passenger road transport performance by type of vehicles registered in the,cluster_f2d7baeb95d9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_6392dbd83bedde9a7947,nationality of client and employment,cluster_e7477d78f08b,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_34243a7d02b1ed590701,nationality of client and employment size,cluster_e7477d78f08b,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_338df1297217a5704939,neither in employment,cluster_fd27aed274d2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_5f011d5fd346d2b99cb9,neither in employment nor,cluster_fd27aed274d2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_5c1b156bf1e3cc20b804,"Net external debt - annual data, % of GDP",cluster_f5e40cb5cbdd,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_cd3886f7e671857294d0,"Net external debt - quarterly data, % of GDP",cluster_f5e40cb5cbdd,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_4b419433504b08218669,"Net international investment position - quarterly data, % of GDP",cluster_f5e40cb5cbdd,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_5aa8c2375b016a280a45,Net international investment position excluding non-defaultable instruments - % of GDP,cluster_f5e40cb5cbdd,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_06536802769bc978a649,Net trade balance of energy products - % of GDP,cluster_f5e40cb5cbdd,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_fdc6d69ade8537f5bcac,non-consolidated - % of GDP,cluster_f5e40cb5cbdd,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_91f9e49c88c8dcb6bcde,non-defaultable instruments - % of GDP,cluster_f5e40cb5cbdd,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_5cb1785dd3f1be3b9d22,"Non-financial corporations debt, consolidated - % of GDP",cluster_f5e40cb5cbdd,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_6e98ec4873b72e02d420,non-housing bills by income,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_7d1e3f75d65c35f61e64,non-housing bills by income quintile,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_263d991d45081b9fceba,"non-partner, by country of birth",cluster_8cbdd0602d88,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_e5122b2bba66f017eaa9,number and load capacity of goods transport wagons,cluster_b9a3b7632ab8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_975f92a4a6ba860bd35f,Number of accidents at work by NACE Rev. 1.1 activity and employment status,cluster_717245bdba31,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_44182a54b9802a05ffb2,Number of enterprises carrying out cross trade by employment size class,cluster_e7477d78f08b,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_9560cd093859db0ca542,Number of enterprises carrying out cross trade by reasons for cross trade and employment size class,cluster_e7477d78f08b,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_abd74cab62a22713b235,Number of enterprises carrying out cross trade by type of cross trade and employment size class,cluster_e7477d78f08b,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_3e83381871c5ed1e6d8f,NUTS 2 region (population,cluster_95df7df16168,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_ba8249487f497995ac54,NUTS 2 region - % of the population,cluster_95df7df16168,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
